type,type_instance,host,time,value
memory,buffered,VM10-1-9-207,00:27:00.115996,142667776.0
memory,cached,VM10-1-9-207,00:27:00.115996,3719782400.0
memory,free,VM10-1-9-207,00:27:00.115996,3932753920.0
memory,slab_recl,VM10-1-9-207,00:27:00.115996,318869504.0
memory,slab_unrecl,VM10-1-9-207,00:27:00.115996,33796096.0
memory,used,VM10-1-9-207,00:27:00.115996,227786752.0
memory,buffered,VM10-1-9-207,00:27:10.105775,142782464.0
memory,cached,VM10-1-9-207,00:27:10.105775,3720224768.0
memory,free,VM10-1-9-207,00:27:10.105775,3897712640.0
memory,slab_recl,VM10-1-9-207,00:27:10.105775,319266816.0
memory,slab_unrecl,VM10-1-9-207,00:27:10.105775,34689024.0
memory,used,VM10-1-9-207,00:27:10.105775,260980736.0
memory,buffered,VM10-1-9-207,00:27:20.105775,142811136.0
memory,cached,VM10-1-9-207,00:27:20.105775,3721879552.0
memory,free,VM10-1-9-207,00:27:20.105775,3895967744.0
memory,slab_recl,VM10-1-9-207,00:27:20.105775,319275008.0
memory,slab_unrecl,VM10-1-9-207,00:27:20.105775,33968128.0
memory,used,VM10-1-9-207,00:27:20.105775,261754880.0
memory,buffered,VM10-1-9-207,00:27:30.106151,142815232.0
memory,cached,VM10-1-9-207,00:27:30.106151,3721891840.0
memory,free,VM10-1-9-207,00:27:30.106151,3896139776.0
memory,slab_recl,VM10-1-9-207,00:27:30.106151,319242240.0
memory,slab_unrecl,VM10-1-9-207,00:27:30.106151,33763328.0
memory,used,VM10-1-9-207,00:27:30.106151,261804032.0
memory,buffered,VM10-1-9-207,00:27:40.105757,142823424.0
memory,cached,VM10-1-9-207,00:27:40.105757,3721891840.0
memory,free,VM10-1-9-207,00:27:40.105757,3896135680.0
memory,slab_recl,VM10-1-9-207,00:27:40.105757,319242240.0
memory,slab_unrecl,VM10-1-9-207,00:27:40.105757,33632256.0
memory,used,VM10-1-9-207,00:27:40.105757,261931008.0
memory,buffered,VM10-1-9-207,00:27:50.105807,142827520.0
memory,cached,VM10-1-9-207,00:27:50.105807,3721908224.0
memory,free,VM10-1-9-207,00:27:50.105807,3896487936.0
memory,slab_recl,VM10-1-9-207,00:27:50.105807,319229952.0
memory,slab_unrecl,VM10-1-9-207,00:27:50.105807,33423360.0
memory,used,VM10-1-9-207,00:27:50.105807,261779456.0
memory,buffered,VM10-1-9-207,00:28:00.106012,142831616.0
memory,cached,VM10-1-9-207,00:28:00.106012,3721912320.0
memory,free,VM10-1-9-207,00:28:00.106012,3896422400.0
memory,slab_recl,VM10-1-9-207,00:28:00.106012,319213568.0
memory,slab_unrecl,VM10-1-9-207,00:28:00.106012,33345536.0
memory,used,VM10-1-9-207,00:28:00.106012,261931008.0
memory,buffered,VM10-1-9-207,00:28:10.106011,142839808.0
memory,cached,VM10-1-9-207,00:28:10.106011,3721924608.0
memory,free,VM10-1-9-207,00:28:10.106011,3896299520.0
memory,slab_recl,VM10-1-9-207,00:28:10.106011,319213568.0
memory,slab_unrecl,VM10-1-9-207,00:28:10.106011,33640448.0
memory,used,VM10-1-9-207,00:28:10.106011,261738496.0
memory,buffered,VM10-1-9-207,00:28:20.106009,142839808.0
memory,cached,VM10-1-9-207,00:28:20.106009,3721924608.0
memory,free,VM10-1-9-207,00:28:20.106009,3896328192.0
memory,slab_recl,VM10-1-9-207,00:28:20.106009,319209472.0
memory,slab_unrecl,VM10-1-9-207,00:28:20.106009,33505280.0
memory,used,VM10-1-9-207,00:28:20.106009,261849088.0
memory,buffered,VM10-1-9-207,00:28:30.106069,142839808.0
memory,cached,VM10-1-9-207,00:28:30.106069,3721932800.0
memory,free,VM10-1-9-207,00:28:30.106069,3896553472.0
memory,slab_recl,VM10-1-9-207,00:28:30.106069,319209472.0
memory,slab_unrecl,VM10-1-9-207,00:28:30.106069,33370112.0
memory,used,VM10-1-9-207,00:28:30.106069,261750784.0
memory,buffered,VM10-1-9-207,00:28:40.105766,142839808.0
memory,cached,VM10-1-9-207,00:28:40.105766,3721945088.0
memory,free,VM10-1-9-207,00:28:40.105766,3896614912.0
memory,slab_recl,VM10-1-9-207,00:28:40.105766,319209472.0
memory,slab_unrecl,VM10-1-9-207,00:28:40.105766,33296384.0
memory,used,VM10-1-9-207,00:28:40.105766,261750784.0
memory,buffered,VM10-1-9-207,00:28:50.105834,142848000.0
memory,cached,VM10-1-9-207,00:28:50.105834,3721949184.0
memory,free,VM10-1-9-207,00:28:50.105834,3896332288.0
